股票代码,时间,收盘价,涨跌幅,换手率
00981,2014-12,7.0,-0.9,42.74
00982,2019-03,0.084,0.015,0.89
00982,2018-12,0.06,0.01,0.79
00982,2018-09,0.07,-0.04,0.51
00982,2018-06,0.121,-0.01,1.0
00982,2018-03,0.157,0.0,0.96
00982,2017-12,0.17,-0.02,2.07
00982,2017-09,0.17,-0.01,2.36
00982,2017-06,0.195,0.02,4.55
00982,2017-03,0.195,-0.01,2.91
00982,2016-12,0.181,0.0,4.34
00982,2016-09,0.145,0.05,5.86
00982,2016-06,0.165,-0.02,2.99
00982,2016-03,0.18,-0.05,4.5
00982,2015-12,0.237,-0.04,2.99
00982,2015-09,0.19,-0.22,7.16
00982,2015-06,0.25,0.25,29.9
00982,2015-03,0.2,0.05,4.66
00982,2014-12,0.193,-0.07,4.9
00983,2019-03,1.88,0.05,1.97
00983,2018-12,1.82,-0.24,2.0
00983,2018-09,2.04,-0.07,9.89
00983,2018-06,1.58,0.44,17.88
00983,2018-03,1.6,-0.21,11.22
00983,2017-12,1.69,-0.06,6.8
00983,2017-09,1.91,-0.11,13.54
00983,2017-06,1.83,-0.23,6.85
00983,2017-03,2.25,-0.33,5.95
00983,2016-12,2.58,-0.3,4.69
00983,2016-09,2.91,-0.7,4.57
00983,2016-06,3.48,-0.39,1.74
00983,2016-03,3.91,-0.56,2.96
00983,2015-12,4.35,-0.24,2.98
00983,2015-09,3.69,-1.55,10.08
00983,2015-06,6.19,-0.45,7.33
00983,2015-03,6.27,0.6,5.92
00983,2014-12,6.1,-0.12,1.37
00984,2019-04,4.16,-0.01,0.37
00984,2019-03,4.05,0.01,2.72
00984,2018-12,3.85,0.09,1.2
00984,2018-09,3.7507,-0.23,1.68
00984,2018-06,4.1685,-0.1,1.42
00984,2018-03,3.6327,-0.34,1.18
00984,2017-12,4.3592,-0.78,1.5
00984,2017-09,5.0584,-0.85,2.3
00984,2017-06,5.8465,-0.08,12.12
00984,2017-03,5.7184,0.29,1.78
00984,2016-12,5.8806,-0.11,0.64
00984,2016-09,4.8785,1.21,1.85
00984,2016-06,4.741,-0.9,0.76
00984,2016-03,5.6872,-0.3,2.26
00984,2015-12,5.6792,0.05,1.57
00984,2015-09,5.9432,-1.62,1.16
00984,2015-06,6.9495,0.19,3.4
00984,2015-03,6.3492,0.08,1.46
00985,2019-03,0.021,0.004,5.22
00985,2018-12,0.02,0.0,2.64
00985,2018-09,0.026,0.0,2.67
00985,2018-06,0.032,0.01,2.59
00985,2018-03,0.033,0.01,5.18
00985,2017-12,0.037,0.01,8.12
00985,2017-09,0.029,0.01,2.61
00985,2017-06,0.032,0.0,3.95
00985,2017-03,0.049,0.0,3.04
00985,2016-12,0.056,0.0,3.75
00985,2016-09,0.076,0.01,2.99
00985,2016-06,0.079,-0.02,19.88
00985,2016-03,0.07,0.02,4.65
00985,2015-12,0.077,0.01,10.36
00985,2015-09,0.05,-0.02,20.91
00985,2015-06,0.047,0.05,59.68
00985,2015-03,0.042,0.01,6.95
00985,2014-12,0.042,0.0,17.8
00986,2019-03,0.28,-0.07,0.94
00986,2018-12,0.315,-0.03,3.52
00986,2018-09,0.26,0.2,11.34
00986,2018-06,0.27,0.01,12.09
00986,2018-03,0.28,-0.08,6.24
00986,2017-12,0.345,0.0,28.22
00986,2017-09,0.238,0.08,67.09
00986,2017-06,0.23,-0.17,40.67
00986,2017-03,0.425,-0.01,14.45
00986,2016-12,0.475,-0.07,26.59
00986,2016-09,0.6082,-0.45,24.81
00986,2016-06,0.997,-0.82,44.98
00986,2016-03,0.8175,0.46,41.93
00986,2015-12,1.2961,-0.41,132.19
00986,2015-09,0.997,-0.48,63.82
00986,2015-06,1.2462,1.0,435.71
00986,2015-03,1.0767,-1.48,213.0
00986,2014-12,2.642,-8.84,155.49
00987,2019-04,0.214,0.011,0.04
00987,2019-03,0.187,0.021,0.7
00987,2018-12,0.186,-0.02,0.52
00987,2018-09,0.1965,-0.01,1.21
00987,2018-06,0.2093,0.03,1.85
00987,2018-03,0.1981,-0.03,1.94
00987,2017-12,0.2126,0.01,1.78
00987,2017-09,0.209,0.03,1.33
00987,2017-06,0.208,0.01,1.35
00987,2017-03,0.2271,-0.04,4.67
00987,2016-12,0.188,0.13,10.89
00987,2016-09,0.1823,-0.01,2.67
00987,2016-06,0.1851,-0.02,0.93
00987,2016-03,0.1526,0.0,2.97
00987,2015-12,0.1891,-0.01,0.38
00987,2015-09,0.1798,-0.07,1.81
00987,2015-06,0.2575,0.04,13.42
00987,2015-03,0.221,0.04,1.99
00988,2019-03,0.042,-0.006,40.42
00988,2018-12,0.041,-0.02,2.45
00988,2018-09,0.07,-0.07,1.89
00988,2018-06,0.11,-0.08,1.91
00988,2018-03,0.235,-0.17,3.51
00988,2017-12,0.27,0.01,7.95
00988,2017-09,0.24,0.07,13.19
00988,2017-06,0.29,-0.03,11.59
00988,2017-03,0.38,-0.12,3.41
00988,2016-12,0.37,-0.04,9.59
00988,2016-09,0.45,-0.3,5.25
00988,2016-06,0.3,0.4,21.5
00988,2016-03,0.41,-0.45,4.8
00988,2015-12,0.57,0.14,10.29
00988,2015-09,0.41,-0.81,15.15
00988,2015-06,0.5,0.95,67.54
00988,2015-03,0.46,-0.01,6.68
00988,2014-12,0.5,0.09,11.01
00989,2019-03,0.285,-0.1,5.15
00989,2018-12,0.375,-0.39,10.73
00989,2018-09,0.73,-0.47,3.92
00989,2018-06,1.11,-0.02,2.33
00989,2018-03,1.4,-0.46,2.47
00989,2017-12,1.66,0.14,2.18
00989,2017-09,1.66,-0.2,1.87
00989,2017-06,1.81,-0.28,5.44
00989,2017-03,1.47,0.73,8.48
00989,2016-12,1.32,0.13,9.66
00989,2016-09,0.75,0.66,14.96
00989,2016-06,0.6,-0.11,1.83
00989,2016-03,0.75,-0.05,1.1
00989,2015-12,0.73,0.17,9.76
00989,2015-09,0.455,-0.51,8.64
00989,2015-06,0.75,0.52,6.18
00989,2015-03,0.7,0.01,3.78
00989,2014-12,0.65,-0.1,1.29
00990,2019-04,0.106,0.008,0.37
00990,2019-03,0.105,-0.029,2.01
00990,2018-12,0.125,-0.01,1.68
00990,2018-09,0.138,0.03,2.53
00990,2018-06,0.163,0.01,1.88
00990,2018-03,0.17,0.0,6.26
00990,2017-12,0.19,-0.01,12.68
00990,2017-09,0.177,0.01,11.34
00990,2017-06,0.181,-0.03,13.63
00990,2017-03,0.25,-0.01,6.29
00990,2016-12,0.195,0.06,20.53
00990,2016-09,0.19,-0.02,3.69
00990,2016-06,0.216,-0.07,6.51
00990,2016-03,0.164,0.04,4.98
00990,2015-12,0.15,-0.13,14.73
00990,2015-09,0.25,-0.14,15.71
00990,2015-06,0.3,0.11,35.44
00990,2015-03,0.18,0.11,13.25
00991,2019-03,1.78,0.26,2.53
00991,2018-12,1.68,-0.14,2.41
00991,2018-09,1.88,-0.31,3.42
00991,2018-06,2.1385,0.06,5.04
00991,2018-03,2.1003,0.07,7.69
00991,2017-12,2.0144,-0.17,28.7
00991,2017-09,2.2626,0.01,22.03
00991,2017-06,2.129,0.11,52.24
00991,2017-03,1.8998,0.3,35.55
00991,2016-12,1.8998,-0.04,19.0
00991,2016-09,1.8139,0.11,35.66
00991,2016-06,1.698,-0.21,45.38
00991,2016-03,1.6373,0.02,22.32
00991,2015-12,1.9232,-0.5,24.47
00991,2015-09,2.4257,-0.89,37.05
00991,2015-06,3.2612,0.0,21.0
00991,2015-03,2.8951,-0.18,10.07
00991,2014-12,3.0199,0.07,8.13
00992,2019-03,5.05,1.77,29.49
00992,2018-12,4.4637,-0.36,29.62
00992,2018-09,3.7822,1.66,26.94
00992,2018-06,3.3211,0.21,27.03
00992,2018-03,3.5375,-0.38,25.48
00992,2017-12,3.9515,0.14,26.92
00992,2017-09,3.8054,-0.41,28.79
00992,2017-06,4.2447,-0.18,33.93
00992,2017-03,4.1023,0.38,41.07
00992,2016-12,4.0333,-0.33,20.85
00992,2016-09,3.8314,0.61,39.81
00992,2016-06,3.7726,-1.19,38.14
00992,2016-03,5.0246,-1.52,27.52
00992,2015-12,5.2989,1.07,24.76
00992,2015-09,5.0235,-3.54,35.14
00992,2015-06,8.2761,-0.45,24.46
00992,2015-03,8.0962,0.91,22.57
00992,2014-12,7.9163,-1.12,22.33
00993,2019-04,0.71,-0.04,0.02
00993,2019-03,0.4,0.23,0.88
00993,2018-12,0.45,-0.27,1.47
00993,2018-09,0.73,-0.59,0.47
00993,2018-06,1.31,-0.81,0.78
00993,2018-03,2.0997,-0.41,0.61
00993,2017-12,2.278,-0.36,0.88
00993,2017-09,2.3869,0.07,1.07
00993,2017-06,2.2285,0.04,2.25
00993,2017-03,2.6246,-0.23,2.16
00993,2016-12,1.8227,1.11,7.39
00993,2016-09,1.7051,-0.84,3.9
00993,2016-06,1.9599,0.54,5.35
00993,2016-03,2.0971,-0.78,2.67
00993,2015-12,2.7046,-0.65,5.61
00993,2015-09,2.6458,-2.6,8.37
00993,2015-06,3.2338,2.8,27.26
00993,2015-03,1.6757,1.68,19.85
00995,2019-03,4.48,0.49,2.82
00995,2018-12,4.32,-0.05,3.7
00995,2018-09,4.22,0.02,4.19
00995,2018-06,4.69,-1.0,3.96
00995,2018-03,5.6095,-0.5,3.99
00995,2017-12,5.6,0.56,14.01
00995,2017-09,5.4859,0.11,12.33
00995,2017-06,5.4297,-0.06,11.25
00995,2017-03,5.1296,0.13,19.48
00995,2016-12,5.4116,-0.44,11.49
00995,2016-09,5.3934,0.36,9.31
00995,2016-06,4.987,0.33,10.85
00995,2016-03,4.588,-0.47,11.66
00995,2015-12,5.4553,0.21,12.91
00995,2015-09,4.9002,-1.7,24.73
00995,2015-06,4.4517,2.43,36.44
00995,2015-03,4.0856,0.12,6.34
00995,2014-12,3.8276,0.44,6.38
00996,2019-03,0.027,-0.098,68.88
00996,2018-12,0.077,-0.03,11.53
00996,2018-09,0.214,-0.14,6.62
00996,2018-06,0.325,-0.03,3.01
00996,2018-03,0.33,-0.07,9.03
00996,2017-12,0.375,0.07,6.53
00996,2017-09,0.4,-0.28,4.93
00996,2017-06,0.6378,-0.12,7.93
00996,2017-03,0.7316,-0.17,3.61
00996,2016-12,0.8348,0.06,4.54
00996,2016-09,0.8535,-0.06,5.64
00996,2016-06,0.8723,-0.08,10.48
00996,2016-03,0.891,0.08,4.49
00996,2015-12,0.7691,0.03,6.16
00996,2015-09,0.7503,-0.23,4.71
00996,2015-06,1.0974,-0.17,10.78
00996,2015-03,1.0505,0.17,2.82
00996,2014-12,1.0505,0.02,6.5
00997,2019-03,0.67,-0.04,0.3
00997,2018-12,0.8,0.02,0.24
00997,2018-09,0.85,-0.03,1.4
00997,2018-06,0.86,-0.04,12.09
00997,2018-03,0.89,-0.05,11.35
00997,2017-12,0.94,-0.14,17.0
00997,2017-09,1.08,-0.15,35.42
00997,2017-06,1.2,-0.01,81.8
00997,2017-03,0.5,0.29,201.86
00997,2016-12,0.725,-0.51,42.89
00997,2016-09,2.65,-5.3,34.89
00997,2016-06,6.0,-7.04,37.88
00997,2016-03,11.875,-1.25,11.75
00997,2015-12,15.0,1.25,25.18
00997,2015-09,10.5,-3.0,9.56
00997,2015-06,11.25,7.0,48.31
00997,2015-03,10.125,-5.5,14.73
00997,2014-12,15.0,-1.0,20.06
00998,2019-03,4.57,0.24,4.91
00998,2018-12,4.59,-0.25,3.55
00998,2018-09,4.61,0.07,4.92
00998,2018-06,4.76,-0.14,7.03
00998,2018-03,4.6093,0.46,14.41
00998,2017-12,4.562,-0.09,18.23
00998,2017-09,4.4865,0.14,20.84
00998,2017-06,4.2694,-0.1,21.65
00998,2017-03,4.4042,0.22,28.47
00998,2016-12,4.2964,-0.19,14.8
00998,2016-09,4.1076,0.39,16.34
00998,2016-06,3.7092,0.21,17.78
00998,2016-03,3.403,-0.26,15.43
00998,2015-12,3.8369,0.48,17.09
00998,2015-09,3.7092,-1.37,24.35
00998,2015-06,4.8578,0.29,21.76
00998,2015-03,4.6791,-0.31,7.74
00998,2014-12,3.9645,1.3,7.74
00999,2019-03,3.56,-0.48,1.49
00999,2018-12,3.38,-0.11,2.86
00999,2018-09,3.8,-1.05,3.58
00999,2018-06,3.4741,1.85,7.83
00999,2018-03,2.9545,0.35,6.33
00999,2017-12,2.9448,-0.85,3.72
00999,2017-09,3.3133,0.47,3.24
00999,2017-06,2.8665,0.41,4.78
00999,2017-03,2.7735,0.24,2.17
00999,2016-12,2.3547,0.55,6.53
00999,2016-09,2.0317,0.27,2.97
00999,2016-06,1.6344,0.37,2.7
00999,2016-03,1.6253,-0.16,1.49
00999,2015-12,1.7698,0.0,2.4
00999,2015-09,1.6705,-0.8,2.04
00999,2015-06,2.1604,0.29,4.2
00999,2015-03,1.7111,0.33,4.15
00999,2014-12,1.8411,-0.31,3.79
01000,2019-04,1.88,-0.05,0.0
01000,2019-03,1.45,0.57,0.32
01000,2018-12,1.48,-0.45,0.14
01000,2018-09,1.92,-0.83,0.2
01000,2018-06,2.42,-0.87,0.25
01000,2018-03,3.05,-0.65,1.53
01000,2017-12,3.0,-0.04,4.08
01000,2017-09,2.88,-0.48,4.08
01000,2017-06,3.65,0.08,8.11
01000,2017-03,3.8,0.18,7.2
01000,2016-12,3.75,-0.21,2.06
01000,2016-09,3.98,-0.2,1.64
01000,2016-06,4.0,-0.53,2.12
01000,2016-03,4.6,-0.35,2.54
01000,2015-12,4.78,0.21,2.7
01000,2015-09,3.52,-1.29,45.87
01000,2015-06,4.2299,1.59,15.53
01000,2015-03,4.4262,-0.07,0.47
01001,2019-04,0.66,0.01,0.1
01001,2019-03,0.62,-0.04,0.71
01001,2018-12,0.55,0.07,1.7
01001,2018-09,0.6067,0.02,1.46
01001,2018-06,0.6262,-0.06,0.27
01001,2018-03,0.636,-0.01,1.72
01001,2017-12,0.6849,-0.15,2.21
01001,2017-09,0.7339,-0.01,3.58
01001,2017-06,0.8269,-0.08,3.19
01001,2017-03,0.7319,0.2,3.03
01001,2016-12,0.693,0.04,1.42
01001,2016-09,0.6658,0.07,0.88
01001,2016-06,0.602,0.01,1.32
01001,2016-03,0.675,-0.1,1.52
01001,2015-12,0.787,-0.15,3.17
01001,2015-09,0.7676,-0.26,25.76
01001,2015-06,0.7676,0.44,31.72
01001,2015-03,0.7505,0.01,3.55
01002,2019-04,0.086,0.001,0.11
01002,2019-03,0.081,0.008,1.11
01002,2018-12,0.095,0.0,0.67
01002,2018-09,0.111,-0.02,2.96
01002,2018-06,0.153,-0.01,1.23
01002,2018-03,0.196,-0.11,1.6
01002,2017-12,0.29,-0.09,5.52
01002,2017-09,0.25,0.14,12.52
01002,2017-06,0.255,-0.01,1.78
01002,2017-03,0.285,-0.01,6.2
01002,2016-12,0.3,-0.06,1.73
01002,2016-09,0.365,-0.02,4.16
01002,2016-06,0.33,0.1,8.43
01002,2016-03,0.26,-0.06,1.63
01002,2015-12,0.38,-0.03,5.13
01002,2015-09,0.4,-0.12,10.76
01002,2015-06,0.485,-0.08,16.98
01002,2015-03,0.475,0.12,27.92
01003,2019-04,1.47,0.07,0.19
01003,2019-03,1.48,-0.09,1.97
01003,2018-12,1.47,-0.07,1.15
01003,2018-09,1.62,-0.3,9.03
01003,2018-06,1.77,0.17,9.14
01003,2018-03,1.45,0.19,10.58
01003,2017-12,1.58,-0.37,11.57
01003,2017-09,1.93,0.07,7.14
01003,2017-06,1.95,-0.27,6.43
01003,2017-03,2.15,-0.36,3.13
01003,2016-12,1.99,0.57,4.29
01003,2016-09,1.93,-0.04,2.79
01003,2016-06,1.82,0.13,4.24
01003,2016-03,1.78,-0.49,4.29
01003,2015-12,2.38,-1.08,2.1
01003,2015-09,1.31,-0.14,14.83
01003,2015-06,1.2,2.45,85.63
01003,2015-03,1.0,0.0,5.45
01004,2019-04,0.49,-0.01,0.09
01004,2019-03,0.34,-0.24,1.24
01004,2018-12,0.56,-0.06,3.06
01004,2018-09,0.82,-0.15,2.14
01004,2018-06,0.89,0.21,4.81
01004,2018-03,0.87,-0.07,3.45
01004,2017-12,0.57,0.4,8.75
01004,2017-09,0.58,-0.21,10.11
01004,2017-06,0.56,0.02,5.87
01004,2017-03,0.71,-0.05,5.96
01004,2016-12,0.71,0.12,6.63
01004,2016-09,0.385,0.11,7.66
01004,2016-06,0.42,-0.12,8.44
01004,2016-03,0.55,-0.24,7.99
01004,2015-12,0.57,0.25,8.75
01004,2015-09,0.69,-0.6,25.5
01004,2015-06,0.3866,-0.22,36.17
01004,2015-03,0.3131,-0.07,18.04
01005,2019-03,3.01,0.52,0.39
01005,2018-12,2.0,0.09,1.56
01005,2018-07,2.7183,-0.2,0.07
01005,2018-05,2.6987,0.05,0.06
01005,2018-03,2.7968,0.05,0.03
01005,2017-12,2.7486,0.11,0.21
01005,2017-09,2.6522,-0.12,0.2
01005,2017-06,2.7072,-0.12,0.39
01005,2017-03,2.8787,0.08,0.28
01005,2016-12,2.5165,0.63,1.02
01005,2016-09,2.5584,-0.08,0.13
01005,2016-06,2.6041,0.27,0.3
01005,2016-03,2.2203,-0.53,0.09
01005,2015-12,2.8846,0.07,0.28
01005,2015-09,2.5525,0.07,0.37
01005,2015-06,1.808,1.13,1.45
01005,2015-03,1.4531,0.23,0.32
01005,2014-12,1.5123,-0.43,0.37
01006,2019-03,2.88,0.69,0.46
01006,2018-12,2.56,-0.22,1.82
01006,2018-09,3.12,-0.66,1.55
01006,2018-06,3.336,0.31,1.62
01006,2018-03,3.4628,-0.32,1.26
01006,2017-12,3.453,-0.03,0.65
01006,2017-09,3.414,-0.34,1.16
01006,2017-06,3.6594,0.15,1.77
01006,2017-03,3.4503,0.2,1.64
01006,2016-12,3.4312,0.17,5.49
01006,2016-09,3.0415,0.16,2.78
01006,2016-06,2.9845,-0.68,0.9
01006,2016-03,2.9618,-0.47,4.49
01006,2015-12,3.6262,0.58,1.4
01006,2015-09,3.5985,-1.05,3.54
01006,2015-06,4.2271,0.48,12.78
01006,2015-03,3.9858,-1.12,1.96
01006,2014-12,4.5667,-0.24,4.09
01007,2019-04,0.09,0.001,0.11
01007,2019-03,0.09,-0.01,8.41
01007,2018-12,0.103,-0.13,7.94
01007,2018-09,0.211,-2.51,76.32
01007,2015-10,1.4085,0.0,0.0
01007,2015-09,1.4085,0.0,0.0
01007,2015-06,1.4085,0.0,0.0
01007,2015-03,1.4085,0.0,0.0
01007,2014-12,1.4085,0.0,0.0
01007,2014-09,1.4085,0.0,0.0
01007,2014-06,1.4085,0.0,0.0
01007,2014-03,1.4085,0.0,0.0
01007,2013-12,1.4085,0.0,0.0
01007,2013-09,1.4085,0.0,0.0
01007,2013-06,1.4085,0.0,0.0
01007,2013-03,1.4085,0.0,0.0
01007,2012-12,1.4085,0.0,0.0
01007,2012-09,1.4085,0.0,0.0
01008,2019-04,0.83,0.02,0.05
01008,2019-03,0.79,-0.03,0.42
01008,2018-12,0.83,0.11,0.04
01008,2018-09,0.82,-0.01,0.26
01008,2018-06,0.883,0.09,1.58
01008,2018-03,0.9009,-0.11,0.53
01008,2017-12,0.9009,-0.02,0.35
01008,2017-09,0.9811,-0.02,0.62
01008,2017-06,0.999,0.02,0.98
01008,2017-03,0.9508,0.15,0.39
01008,2016-12,0.8795,0.06,0.71
01008,2016-09,0.9667,-0.06,0.27
01008,2016-06,0.9191,-0.04,0.74
01008,2016-03,1.022,-0.16,1.76
01008,2015-12,0.9357,0.23,4.2
01008,2015-09,0.7598,-0.31,1.74
01008,2015-06,0.8692,0.29,4.27
01008,2015-03,0.8145,-0.01,0.79
01009,2019-04,0.89,0.0,0.2
01009,2019-03,0.85,-0.02,1.02
01009,2018-12,0.91,-0.1,1.58
01009,2018-09,0.99,-0.32,2.96
01009,2018-06,1.41,-0.48,10.98
01009,2018-03,1.76,-0.12,12.36
01009,2017-12,1.71,-0.09,3.87
01009,2017-09,1.85,0.13,11.53
01009,2017-06,1.63,0.2,22.22
01009,2017-03,1.12,0.47,10.08
01009,2016-12,1.19,-0.06,1.04
01009,2016-09,1.06,0.01,1.16
01009,2016-06,1.29,-0.29,0.73
01009,2016-03,1.55,0.01,0.8
01009,2015-12,1.56,-0.34,1.16
01009,2015-09,1.5247,-0.67,3.0
01009,2015-06,1.4924,0.41,6.02
01009,2015-03,1.6941,-0.68,4.22
01010,2019-04,1.83,-0.24,0.05
01010,2019-03,2.0,0.14,0.29
01010,2018-12,1.48,0.53,0.22
01010,2018-09,1.75,-0.17,1.92
01010,2018-06,1.8,0.48,1.15
01010,2018-03,1.6,-0.08,2.65
01010,2017-12,1.7,0.38,6.31
01010,2015-09,1.7,0.0,0.0
01010,2015-06,1.04,0.5,0.86
01010,2015-03,1.03,0.12,0.37
01010,2014-12,1.07,0.0,0.78
01010,2014-09,1.0,0.03,1.52
01010,2014-06,0.97,-0.32,0.54
01010,2014-03,0.81,0.47,0.0
01010,2013-12,0.68,0.2,0.0
01010,2013-09,0.6,0.11,0.0
01010,2013-06,0.47,0.04,0.0
01010,2013-03,0.5,-0.05,0.0
01011,2019-04,0.54,-0.01,2.39
01011,2019-03,0.68,-0.15,3.28
01011,2018-12,0.78,-0.63,4.68
01011,2018-09,1.38,-0.27,5.35
01011,2018-06,1.685,-0.06,29.36
01011,2018-03,1.5968,-0.07,4.57
01011,2017-12,1.7732,-0.13,5.17
01011,2017-09,1.5772,0.35,7.99
01011,2017-06,1.6066,-0.02,7.43
01011,2017-03,1.4001,0.24,8.5
01011,2016-12,1.2263,-0.43,3.56
01011,2016-09,1.7767,0.01,4.58
01011,2016-06,1.6608,-0.24,16.41
01011,2016-03,1.8256,-0.35,12.13
01011,2015-12,1.7296,0.69,26.43
01011,2015-09,1.2491,-0.57,30.0
01011,2015-06,1.6046,0.43,56.95
01011,2015-03,1.057,0.66,29.49
01013,2019-04,0.049,-0.001,0.05
01013,2019-03,0.03,0.02,2.95
01013,2018-12,0.029,-0.03,3.07
01013,2018-09,0.044,0.03,3.35
01013,2018-06,0.042,0.01,3.86
01013,2018-03,0.04,0.01,9.38
01013,2017-12,0.04,0.01,4.23
01013,2017-09,0.036,0.01,9.66
01013,2017-06,0.036,0.03,6.75
01013,2017-03,0.035,0.01,1.8
01013,2016-12,0.035,0.0,2.33
01013,2016-09,0.035,0.01,10.61
01013,2016-06,0.035,0.01,0.92
01013,2016-03,0.033,0.0,1.48
01013,2015-12,0.033,0.01,0.98
01013,2015-09,0.033,-0.06,2.63
01013,2015-06,0.045,0.04,13.01
01013,2015-03,0.036,0.01,6.56
01019,2017-12,0.167,-0.031,5.51
01019,2017-09,0.11,0.07,62.77
01019,2017-06,0.11,-0.09,23.61
01019,2017-03,0.2,0.01,12.37
01019,2016-12,0.228,0.0,11.24
01019,2016-09,0.21,-0.14,27.86
01019,2016-06,0.29,0.09,29.79
01019,2016-03,0.275,-0.04,37.39
01019,2015-12,0.375,0.02,63.84
01019,2015-09,0.345,-0.56,175.63
01019,2015-06,0.347,0.63,263.97
01019,2015-03,0.2272,0.06,56.11
01019,2014-12,0.2478,-0.16,61.8
01019,2014-09,0.3841,-0.09,61.68
01019,2014-06,0.4998,-0.02,42.85
01019,2014-03,0.531,-0.08,0.0
01019,2013-12,0.4085,-0.09,0.0
01019,2013-09,0.6658,-0.02,0.0
01020,2019-04,0.188,-0.004,0.3
01020,2019-03,0.183,-0.011,1.78
01020,2018-12,0.188,0.0,3.99
01020,2018-09,0.205,-0.03,3.72
01020,2018-06,0.25,-0.01,5.99
01020,2018-03,0.247,0.01,14.29
01020,2017-12,0.28,-0.01,8.62
01020,2017-09,0.285,0.01,14.39
01020,2017-06,0.315,-0.01,22.91
01020,2017-03,0.3,0.11,48.43
01020,2016-12,0.2,0.09,18.68
01020,2016-09,0.18,0.01,10.42
01020,2016-06,0.183,-0.15,23.51
01020,2016-03,0.24,0.05,12.04
01020,2015-12,0.27,0.05,16.24
01020,2015-09,0.183,-0.13,41.86
01020,2015-06,0.28,0.13,126.43
01020,2015-03,0.225,-0.04,17.6
01021,2018-02,0.78,2.1,16.49
01021,2017-12,0.78,-0.2,0.1
01021,2017-09,1.14,-0.13,0.06
01021,2017-06,1.18,-0.03,0.04
01021,2017-03,1.13,0.19,0.2
01021,2016-12,1.07,-0.31,0.44
01021,2016-09,1.32,-0.03,0.17
01021,2016-06,1.45,0.19,0.07
01021,2016-03,1.2406,0.09,0.0
01021,2015-12,1.3293,-0.07,0.01
01021,2015-09,1.28,-0.68,0.02
01021,2015-06,1.6629,0.49,0.13
01021,2015-03,1.3694,0.28,0.08
01021,2014-12,1.2814,-1.25,0.03
01021,2014-09,2.3735,-0.05,0.03
01021,2014-06,2.4614,0.16,0.0
01021,2014-03,2.4098,-0.55,0.0
01021,2013-12,2.4462,0.31,0.0
01022,2019-03,0.275,-0.04,0.37
01022,2018-12,0.295,-0.13,0.22
01022,2018-09,0.405,-0.13,0.82
01022,2018-06,0.485,-0.21,1.13
01022,2018-03,0.7,-0.17,4.38
01022,2017-12,0.85,-0.29,2.74
01022,2017-09,0.8,0.27,6.21
01022,2017-06,0.88,-0.24,2.17
01022,2017-03,0.99,0.05,11.3
01022,2016-12,1.11,-0.2,2.94
01022,2016-09,1.28,-0.28,5.91
01022,2016-06,1.55,-0.52,3.98
01022,2016-03,1.5646,0.31,8.71
01022,2015-12,1.6237,0.04,6.64
01022,2015-09,1.4311,-1.46,6.88
01022,2015-06,1.921,1.3,25.63
01022,2015-03,1.508,0.11,6.07
01022,2014-12,1.7769,-0.3,3.47
01023,2019-03,1.5859,0.0287,1.71
01023,2018-12,1.7116,-0.4656,9.83
01023,2018-09,1.5746,0.6885,10.59
01023,2018-06,1.518,0.1414,4.42
01023,2018-03,1.3834,0.1189,6.76
01023,2017-12,1.3743,0.0325,3.75
01023,2017-09,1.3627,-0.1581,2.92
01023,2017-06,1.2747,0.15,8.63
01023,2017-03,1.3802,-0.2988,7.64
01023,2016-12,1.6725,-0.5315,7.8
01023,2016-09,1.8778,-0.1526,3.7
01023,2016-06,1.8548,0.529,1.33
01023,2016-03,1.8165,-0.5196,2.1
01023,2015-12,2.3232,-0.4292,2.14
01023,2015-09,2.4102,-0.9391,2.63
01023,2015-06,3.1922,0.1402,4.78
01023,2015-03,3.0217,-0.9222,5.42
01023,2014-12,4.073,-0.0057,3.83
01026,2019-03,0.23,-0.03,1.32
01026,2018-12,0.202,0.05,0.28
01026,2018-09,0.221,-0.08,0.69
01026,2018-06,0.265,-0.18,2.0
01026,2018-03,0.34,-0.07,1.1
01026,2017-12,0.24,0.14,2.12
01026,2017-09,0.25,-0.03,0.88
01026,2017-06,0.202,0.06,1.92
01026,2017-03,0.26,-0.1,1.13
01026,2016-12,0.285,0.05,0.7
01026,2016-09,0.265,-0.07,1.28
01026,2016-06,0.35,-0.07,0.6
01026,2016-03,0.375,-0.2,2.08
01026,2015-12,0.53,0.1,2.9
01026,2015-09,0.4,-0.35,5.45
01026,2015-06,0.68,0.2,16.81
01026,2015-03,0.5,0.18,14.35
01026,2014-12,0.39,0.12,41.24
01028,2019-03,0.36,-0.065,4.07
01028,2018-12,0.4,-0.08,12.54
01028,2018-09,0.38,-1.61,60.86
01028,2018-06,1.97,-0.36,10.16
01028,2018-03,2.34,-0.05,9.23
01028,2017-12,2.45,-0.13,2.86
01028,2017-09,2.65,-0.45,2.75
01028,2017-06,2.75,0.3,2.43
01028,2017-03,2.28,0.59,4.67
01028,2016-12,1.86,0.04,1.97
01028,2016-09,2.18,-0.6,0.95
01028,2016-06,2.69,0.13,6.45
01028,2016-03,2.59,-0.79,1.45
01028,2015-12,2.42,0.96,6.02
01028,2015-09,2.0,-0.72,5.02
01028,2015-06,2.39,0.89,10.04
01028,2015-03,2.08,-0.01,0.03
01028,2014-12,2.21,-0.04,0.03
01029,2019-03,0.043,0.089,81.75
